,subject,predicate,object,source
154,https://identifiers.org/hgnc/6183,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000695,https://purl.humanatlas.io/vocab/hp
155,https://identifiers.org/hgnc/2988,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000695,https://purl.humanatlas.io/vocab/hp
156,https://identifiers.org/hgnc/25491,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000695,https://purl.humanatlas.io/vocab/hp
157,https://identifiers.org/hgnc/3012,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000695,https://purl.humanatlas.io/vocab/hp
158,https://identifiers.org/hgnc/2888,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000695,https://purl.humanatlas.io/vocab/hp
159,https://identifiers.org/hgnc/21013,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000695,https://purl.humanatlas.io/vocab/hp
160,https://identifiers.org/hgnc/1346,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000692,https://purl.humanatlas.io/vocab/hp
161,https://identifiers.org/hgnc/1441,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000692,https://purl.humanatlas.io/vocab/hp
162,https://identifiers.org/hgnc/7000,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000692,https://purl.humanatlas.io/vocab/hp
163,https://identifiers.org/hgnc/13427,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000692,https://purl.humanatlas.io/vocab/hp
164,https://identifiers.org/hgnc/2198,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000692,https://purl.humanatlas.io/vocab/hp
165,https://identifiers.org/hgnc/6134,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000692,https://purl.humanatlas.io/vocab/hp
166,https://identifiers.org/hgnc/13010,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000692,https://purl.humanatlas.io/vocab/hp
167,https://identifiers.org/hgnc/8803,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000692,https://purl.humanatlas.io/vocab/hp
168,https://identifiers.org/hgnc/2705,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000692,https://purl.humanatlas.io/vocab/hp
169,https://identifiers.org/hgnc/14881,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000692,https://purl.humanatlas.io/vocab/hp
170,https://identifiers.org/hgnc/29063,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000692,https://purl.humanatlas.io/vocab/hp
171,https://identifiers.org/hgnc/15985,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000692,https://purl.humanatlas.io/vocab/hp
172,https://identifiers.org/hgnc/1750,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000692,https://purl.humanatlas.io/vocab/hp
173,https://identifiers.org/hgnc/3602,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000692,https://purl.humanatlas.io/vocab/hp
174,,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000692,https://purl.humanatlas.io/vocab/hp
175,https://identifiers.org/hgnc/17068,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000692,https://purl.humanatlas.io/vocab/hp
176,https://identifiers.org/hgnc/2201,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000692,https://purl.humanatlas.io/vocab/hp
177,https://identifiers.org/hgnc/3126,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000692,https://purl.humanatlas.io/vocab/hp
178,https://identifiers.org/hgnc/21063,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000692,https://purl.humanatlas.io/vocab/hp
179,https://identifiers.org/hgnc/11087,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000692,https://purl.humanatlas.io/vocab/hp
180,https://identifiers.org/hgnc/10910,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000909,https://purl.humanatlas.io/vocab/hp
181,https://identifiers.org/hgnc/804,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000909,https://purl.humanatlas.io/vocab/hp
182,,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000909,https://purl.humanatlas.io/vocab/hp
183,https://identifiers.org/hgnc/4026,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000909,https://purl.humanatlas.io/vocab/hp
184,https://identifiers.org/hgnc/12559,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000909,https://purl.humanatlas.io/vocab/hp
185,https://identifiers.org/hgnc/1645,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000909,https://purl.humanatlas.io/vocab/hp
186,https://identifiers.org/hgnc/2026,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000909,https://purl.humanatlas.io/vocab/hp
187,https://identifiers.org/hgnc/17084,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000909,https://purl.humanatlas.io/vocab/hp
188,https://identifiers.org/hgnc/8630,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000909,https://purl.humanatlas.io/vocab/hp
189,https://identifiers.org/hgnc/8051,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000909,https://purl.humanatlas.io/vocab/hp
190,https://identifiers.org/hgnc/5033,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000909,https://purl.humanatlas.io/vocab/hp
191,https://identifiers.org/hgnc/1357,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000909,https://purl.humanatlas.io/vocab/hp
192,https://identifiers.org/hgnc/6817,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000909,https://purl.humanatlas.io/vocab/hp
193,https://identifiers.org/hgnc/11033,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000909,https://purl.humanatlas.io/vocab/hp
194,https://identifiers.org/hgnc/6383,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000909,https://purl.humanatlas.io/vocab/hp
195,https://identifiers.org/hgnc/9286,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000909,https://purl.humanatlas.io/vocab/hp
196,https://identifiers.org/hgnc/6541,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000909,https://purl.humanatlas.io/vocab/hp
197,,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000909,https://purl.humanatlas.io/vocab/hp
198,https://identifiers.org/hgnc/379,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000909,https://purl.humanatlas.io/vocab/hp
199,https://identifiers.org/hgnc/30506,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000909,https://purl.humanatlas.io/vocab/hp
200,https://identifiers.org/hgnc/6342,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000097,https://purl.humanatlas.io/vocab/hp
201,https://identifiers.org/hgnc/5988,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000097,https://purl.humanatlas.io/vocab/hp
202,https://identifiers.org/hgnc/7316,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000097,https://purl.humanatlas.io/vocab/hp
203,https://identifiers.org/hgnc/2298,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000097,https://purl.humanatlas.io/vocab/hp
204,https://identifiers.org/hgnc/10935,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000097,https://purl.humanatlas.io/vocab/hp
205,https://identifiers.org/hgnc/18041,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000097,https://purl.humanatlas.io/vocab/hp
206,https://identifiers.org/hgnc/4171,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000097,https://purl.humanatlas.io/vocab/hp
207,https://identifiers.org/hgnc/4855,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000097,https://purl.humanatlas.io/vocab/hp
208,https://identifiers.org/hgnc/10977,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000097,https://purl.humanatlas.io/vocab/hp
209,https://identifiers.org/hgnc/14120,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000097,https://purl.humanatlas.io/vocab/hp
210,https://identifiers.org/hgnc/21030,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000097,https://purl.humanatlas.io/vocab/hp
211,https://identifiers.org/hgnc/17890,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000097,https://purl.humanatlas.io/vocab/hp
212,https://identifiers.org/hgnc/10875,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000097,https://purl.humanatlas.io/vocab/hp
213,https://identifiers.org/hgnc/3823,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000097,https://purl.humanatlas.io/vocab/hp
214,https://identifiers.org/hgnc/8533,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000097,https://purl.humanatlas.io/vocab/hp
215,https://identifiers.org/hgnc/12019,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000097,https://purl.humanatlas.io/vocab/hp
216,https://identifiers.org/hgnc/2550,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000097,https://purl.humanatlas.io/vocab/hp
217,https://identifiers.org/hgnc/21035,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000097,https://purl.humanatlas.io/vocab/hp
218,https://identifiers.org/hgnc/14434,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000097,https://purl.humanatlas.io/vocab/hp
219,https://identifiers.org/hgnc/30765,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000097,https://purl.humanatlas.io/vocab/hp
220,https://identifiers.org/hgnc/9666,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000576,https://purl.humanatlas.io/vocab/hp
221,https://identifiers.org/hgnc/7600,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000576,https://purl.humanatlas.io/vocab/hp
222,https://identifiers.org/hgnc/2545,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000576,https://purl.humanatlas.io/vocab/hp
223,https://identifiers.org/hgnc/14881,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000576,https://purl.humanatlas.io/vocab/hp
224,https://identifiers.org/hgnc/9395,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000576,https://purl.humanatlas.io/vocab/hp
225,https://identifiers.org/hgnc/11917,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000576,https://purl.humanatlas.io/vocab/hp
226,https://identifiers.org/hgnc/548,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000576,https://purl.humanatlas.io/vocab/hp
227,https://identifiers.org/hgnc/13748,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000576,https://purl.humanatlas.io/vocab/hp
228,https://identifiers.org/hgnc/11609,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000576,https://purl.humanatlas.io/vocab/hp
229,https://identifiers.org/hgnc/3012,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000576,https://purl.humanatlas.io/vocab/hp
230,https://identifiers.org/hgnc/9213,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000576,https://purl.humanatlas.io/vocab/hp
231,https://identifiers.org/hgnc/2988,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000576,https://purl.humanatlas.io/vocab/hp
232,https://identifiers.org/hgnc/15925,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000576,https://purl.humanatlas.io/vocab/hp
233,https://identifiers.org/hgnc/19191,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000576,https://purl.humanatlas.io/vocab/hp
234,https://identifiers.org/hgnc/6735,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000576,https://purl.humanatlas.io/vocab/hp
235,https://identifiers.org/hgnc/1968,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000576,https://purl.humanatlas.io/vocab/hp
236,https://identifiers.org/hgnc/4036,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000576,https://purl.humanatlas.io/vocab/hp
237,https://identifiers.org/hgnc/4840,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000576,https://purl.humanatlas.io/vocab/hp
238,https://identifiers.org/hgnc/18304,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000576,https://purl.humanatlas.io/vocab/hp
239,https://identifiers.org/hgnc/6923,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000576,https://purl.humanatlas.io/vocab/hp
240,https://identifiers.org/hgnc/1928,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000113,https://purl.humanatlas.io/vocab/hp
241,https://identifiers.org/hgnc/23405,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000113,https://purl.humanatlas.io/vocab/hp
242,https://identifiers.org/hgnc/21013,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000113,https://purl.humanatlas.io/vocab/hp
243,https://identifiers.org/hgnc/7067,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000113,https://purl.humanatlas.io/vocab/hp
244,https://identifiers.org/hgnc/19341,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000113,https://purl.humanatlas.io/vocab/hp
245,https://identifiers.org/hgnc/25216,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000113,https://purl.humanatlas.io/vocab/hp
246,https://identifiers.org/hgnc/6993,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000113,https://purl.humanatlas.io/vocab/hp
247,https://identifiers.org/hgnc/6923,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000113,https://purl.humanatlas.io/vocab/hp
248,https://identifiers.org/hgnc/16286,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000113,https://purl.humanatlas.io/vocab/hp
249,https://identifiers.org/hgnc/25259,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000113,https://purl.humanatlas.io/vocab/hp
250,https://identifiers.org/hgnc/21030,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000113,https://purl.humanatlas.io/vocab/hp
251,https://identifiers.org/hgnc/1224,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000113,https://purl.humanatlas.io/vocab/hp
252,https://identifiers.org/hgnc/1309,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000113,https://purl.humanatlas.io/vocab/hp
253,https://identifiers.org/hgnc/11068,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000113,https://purl.humanatlas.io/vocab/hp
254,https://identifiers.org/hgnc/2888,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000113,https://purl.humanatlas.io/vocab/hp
255,https://identifiers.org/hgnc/17422,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000113,https://purl.humanatlas.io/vocab/hp
256,https://identifiers.org/hgnc/3012,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000113,https://purl.humanatlas.io/vocab/hp
257,https://identifiers.org/hgnc/3823,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000113,https://purl.humanatlas.io/vocab/hp
258,https://identifiers.org/hgnc/19191,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000113,https://purl.humanatlas.io/vocab/hp
259,https://identifiers.org/hgnc/3495,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000113,https://purl.humanatlas.io/vocab/hp
260,https://identifiers.org/hgnc/914,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000775,https://purl.humanatlas.io/vocab/hp
261,https://identifiers.org/hgnc/2439,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000775,https://purl.humanatlas.io/vocab/hp
262,https://identifiers.org/hgnc/3620,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000775,https://purl.humanatlas.io/vocab/hp
263,https://identifiers.org/hgnc/5413,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000775,https://purl.humanatlas.io/vocab/hp
264,https://identifiers.org/hgnc/13872,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000775,https://purl.humanatlas.io/vocab/hp
265,https://identifiers.org/hgnc/9666,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000775,https://purl.humanatlas.io/vocab/hp
266,https://identifiers.org/hgnc/6735,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000775,https://purl.humanatlas.io/vocab/hp
267,https://identifiers.org/hgnc/17073,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000775,https://purl.humanatlas.io/vocab/hp
268,https://identifiers.org/hgnc/7183,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000775,https://purl.humanatlas.io/vocab/hp
269,https://identifiers.org/hgnc/29090,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000775,https://purl.humanatlas.io/vocab/hp
270,https://identifiers.org/hgnc/11185,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000775,https://purl.humanatlas.io/vocab/hp
271,https://identifiers.org/hgnc/2545,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000775,https://purl.humanatlas.io/vocab/hp
272,https://identifiers.org/hgnc/30092,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000775,https://purl.humanatlas.io/vocab/hp
273,https://identifiers.org/hgnc/30580,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000775,https://purl.humanatlas.io/vocab/hp
274,https://identifiers.org/hgnc/16841,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000775,https://purl.humanatlas.io/vocab/hp
275,https://identifiers.org/hgnc/21030,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000775,https://purl.humanatlas.io/vocab/hp
276,https://identifiers.org/hgnc/25216,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000775,https://purl.humanatlas.io/vocab/hp
277,https://identifiers.org/hgnc/6761,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000775,https://purl.humanatlas.io/vocab/hp
278,https://identifiers.org/hgnc/7600,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000775,https://purl.humanatlas.io/vocab/hp
279,https://identifiers.org/hgnc/4036,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000775,https://purl.humanatlas.io/vocab/hp
280,https://identifiers.org/hgnc/10372,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000597,https://purl.humanatlas.io/vocab/hp
281,https://identifiers.org/hgnc/10303,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000597,https://purl.humanatlas.io/vocab/hp
282,https://identifiers.org/hgnc/10496,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000597,https://purl.humanatlas.io/vocab/hp
283,https://identifiers.org/hgnc/10401,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000597,https://purl.humanatlas.io/vocab/hp
284,https://identifiers.org/hgnc/11244,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000597,https://purl.humanatlas.io/vocab/hp
285,https://identifiers.org/hgnc/18349,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000597,https://purl.humanatlas.io/vocab/hp
286,https://identifiers.org/hgnc/6436,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000597,https://purl.humanatlas.io/vocab/hp
287,https://identifiers.org/hgnc/10330,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000597,https://purl.humanatlas.io/vocab/hp
288,https://identifiers.org/hgnc/10301,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000597,https://purl.humanatlas.io/vocab/hp
289,https://identifiers.org/hgnc/10411,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000597,https://purl.humanatlas.io/vocab/hp
290,https://identifiers.org/hgnc/10404,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000597,https://purl.humanatlas.io/vocab/hp
291,https://identifiers.org/hgnc/10387,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000597,https://purl.humanatlas.io/vocab/hp
292,https://identifiers.org/hgnc/10417,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000597,https://purl.humanatlas.io/vocab/hp
293,https://identifiers.org/hgnc/10332,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000597,https://purl.humanatlas.io/vocab/hp
294,https://identifiers.org/hgnc/10402,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000597,https://purl.humanatlas.io/vocab/hp
295,https://identifiers.org/hgnc/10310,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000597,https://purl.humanatlas.io/vocab/hp
296,https://identifiers.org/hgnc/10364,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000597,https://purl.humanatlas.io/vocab/hp
297,https://identifiers.org/hgnc/10298,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000597,https://purl.humanatlas.io/vocab/hp
298,https://identifiers.org/hgnc/10424,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000597,https://purl.humanatlas.io/vocab/hp
299,https://identifiers.org/hgnc/10333,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000597,https://purl.humanatlas.io/vocab/hp
300,https://identifiers.org/hgnc/15472,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000452,https://purl.humanatlas.io/vocab/hp
301,https://identifiers.org/hgnc/25491,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000452,https://purl.humanatlas.io/vocab/hp
302,https://identifiers.org/hgnc/50753,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000452,https://purl.humanatlas.io/vocab/hp
303,https://identifiers.org/hgnc/18222,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000452,https://purl.humanatlas.io/vocab/hp
304,https://identifiers.org/hgnc/17089,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000452,https://purl.humanatlas.io/vocab/hp
305,https://identifiers.org/hgnc/16700,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000452,https://purl.humanatlas.io/vocab/hp
306,https://identifiers.org/hgnc/16395,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000452,https://purl.humanatlas.io/vocab/hp
