,subject,predicate,object,source
307,https://identifiers.org/hgnc/18141,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000452,https://purl.humanatlas.io/vocab/hp
308,https://identifiers.org/hgnc/29944,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000452,https://purl.humanatlas.io/vocab/hp
309,https://identifiers.org/hgnc/11087,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000452,https://purl.humanatlas.io/vocab/hp
310,https://identifiers.org/hgnc/1049,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000452,https://purl.humanatlas.io/vocab/hp
311,https://identifiers.org/hgnc/7999,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000452,https://purl.humanatlas.io/vocab/hp
312,https://identifiers.org/hgnc/18866,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000452,https://purl.humanatlas.io/vocab/hp
313,https://identifiers.org/hgnc/6286,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000452,https://purl.humanatlas.io/vocab/hp
314,https://identifiers.org/hgnc/13010,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000452,https://purl.humanatlas.io/vocab/hp
315,https://identifiers.org/hgnc/29075,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000452,https://purl.humanatlas.io/vocab/hp
316,https://identifiers.org/hgnc/15679,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000452,https://purl.humanatlas.io/vocab/hp
317,https://identifiers.org/hgnc/4883,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000452,https://purl.humanatlas.io/vocab/hp
318,https://identifiers.org/hgnc/48724,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000452,https://purl.humanatlas.io/vocab/hp
319,https://identifiers.org/hgnc/8774,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000452,https://purl.humanatlas.io/vocab/hp
320,https://identifiers.org/hgnc/16712,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000786,https://purl.humanatlas.io/vocab/hp
321,https://identifiers.org/hgnc/24670,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000786,https://purl.humanatlas.io/vocab/hp
322,https://identifiers.org/hgnc/28338,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000786,https://purl.humanatlas.io/vocab/hp
323,https://identifiers.org/hgnc/18650,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000786,https://purl.humanatlas.io/vocab/hp
324,https://identifiers.org/hgnc/21073,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000786,https://purl.humanatlas.io/vocab/hp
325,https://identifiers.org/hgnc/22962,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000786,https://purl.humanatlas.io/vocab/hp
326,https://identifiers.org/hgnc/20296,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000786,https://purl.humanatlas.io/vocab/hp
327,https://identifiers.org/hgnc/4019,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000786,https://purl.humanatlas.io/vocab/hp
328,https://identifiers.org/hgnc/43910,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000786,https://purl.humanatlas.io/vocab/hp
329,https://identifiers.org/hgnc/18713,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000786,https://purl.humanatlas.io/vocab/hp
330,https://identifiers.org/hgnc/12005,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000786,https://purl.humanatlas.io/vocab/hp
331,https://identifiers.org/hgnc/29108,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000786,https://purl.humanatlas.io/vocab/hp
332,https://identifiers.org/hgnc/29114,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000786,https://purl.humanatlas.io/vocab/hp
333,https://identifiers.org/hgnc/4410,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000786,https://purl.humanatlas.io/vocab/hp
334,https://identifiers.org/hgnc/7598,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000786,https://purl.humanatlas.io/vocab/hp
335,https://identifiers.org/hgnc/1928,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000786,https://purl.humanatlas.io/vocab/hp
336,https://identifiers.org/hgnc/12799,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000786,https://purl.humanatlas.io/vocab/hp
337,https://identifiers.org/hgnc/7670,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000786,https://purl.humanatlas.io/vocab/hp
338,https://identifiers.org/hgnc/20256,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000786,https://purl.humanatlas.io/vocab/hp
339,https://identifiers.org/hgnc/9903,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000786,https://purl.humanatlas.io/vocab/hp
340,https://identifiers.org/hgnc/9042,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000653,https://purl.humanatlas.io/vocab/hp
341,https://identifiers.org/hgnc/9678,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000653,https://purl.humanatlas.io/vocab/hp
342,https://identifiers.org/hgnc/7908,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000653,https://purl.humanatlas.io/vocab/hp
343,https://identifiers.org/hgnc/17175,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000653,https://purl.humanatlas.io/vocab/hp
344,https://identifiers.org/hgnc/7154,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000653,https://purl.humanatlas.io/vocab/hp
345,https://identifiers.org/hgnc/13394,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000653,https://purl.humanatlas.io/vocab/hp
346,https://identifiers.org/hgnc/18957,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000653,https://purl.humanatlas.io/vocab/hp
347,https://identifiers.org/hgnc/13517,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000653,https://purl.humanatlas.io/vocab/hp
348,https://identifiers.org/hgnc/9679,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000653,https://purl.humanatlas.io/vocab/hp
349,https://identifiers.org/hgnc/16932,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000653,https://purl.humanatlas.io/vocab/hp
350,https://identifiers.org/hgnc/2204,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000653,https://purl.humanatlas.io/vocab/hp
351,https://identifiers.org/hgnc/19343,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000653,https://purl.humanatlas.io/vocab/hp
352,https://identifiers.org/hgnc/23319,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000653,https://purl.humanatlas.io/vocab/hp
353,https://identifiers.org/hgnc/14446,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000653,https://purl.humanatlas.io/vocab/hp
354,https://identifiers.org/hgnc/6111,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000653,https://purl.humanatlas.io/vocab/hp
355,https://identifiers.org/hgnc/14074,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000653,https://purl.humanatlas.io/vocab/hp
356,https://identifiers.org/hgnc/11774,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000653,https://purl.humanatlas.io/vocab/hp
357,https://identifiers.org/hgnc/9171,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000653,https://purl.humanatlas.io/vocab/hp
358,https://identifiers.org/hgnc/19311,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000653,https://purl.humanatlas.io/vocab/hp
359,https://identifiers.org/hgnc/19846,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000653,https://purl.humanatlas.io/vocab/hp
360,https://identifiers.org/hgnc/2548,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002306,https://purl.humanatlas.io/vocab/hp
361,https://identifiers.org/hgnc/32017,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002306,https://purl.humanatlas.io/vocab/hp
362,https://identifiers.org/hgnc/6694,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002306,https://purl.humanatlas.io/vocab/hp
363,https://identifiers.org/hgnc/10929,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002306,https://purl.humanatlas.io/vocab/hp
364,https://identifiers.org/hgnc/17224,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002306,https://purl.humanatlas.io/vocab/hp
365,https://identifiers.org/hgnc/30931,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002306,https://purl.humanatlas.io/vocab/hp
366,https://identifiers.org/hgnc/9609,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002306,https://purl.humanatlas.io/vocab/hp
367,https://identifiers.org/hgnc/2557,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002306,https://purl.humanatlas.io/vocab/hp
368,https://identifiers.org/hgnc/3701,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002306,https://purl.humanatlas.io/vocab/hp
369,https://identifiers.org/hgnc/23405,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002306,https://purl.humanatlas.io/vocab/hp
370,https://identifiers.org/hgnc/23520,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002306,https://purl.humanatlas.io/vocab/hp
371,https://identifiers.org/hgnc/14430,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002306,https://purl.humanatlas.io/vocab/hp
372,https://identifiers.org/hgnc/9016,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002306,https://purl.humanatlas.io/vocab/hp
373,https://identifiers.org/hgnc/17992,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002306,https://purl.humanatlas.io/vocab/hp
374,https://identifiers.org/hgnc/14291,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002306,https://purl.humanatlas.io/vocab/hp
375,https://identifiers.org/hgnc/30988,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002306,https://purl.humanatlas.io/vocab/hp
376,https://identifiers.org/hgnc/30542,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002306,https://purl.humanatlas.io/vocab/hp
377,https://identifiers.org/hgnc/26677,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002306,https://purl.humanatlas.io/vocab/hp
378,https://identifiers.org/hgnc/9668,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002306,https://purl.humanatlas.io/vocab/hp
379,https://identifiers.org/hgnc/16051,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002306,https://purl.humanatlas.io/vocab/hp
380,https://identifiers.org/hgnc/7569,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001318,https://purl.humanatlas.io/vocab/hp
381,https://identifiers.org/hgnc/1441,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001318,https://purl.humanatlas.io/vocab/hp
382,,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001318,https://purl.humanatlas.io/vocab/hp
383,https://identifiers.org/hgnc/3754,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001318,https://purl.humanatlas.io/vocab/hp
384,https://identifiers.org/hgnc/12010,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001318,https://purl.humanatlas.io/vocab/hp
385,https://identifiers.org/hgnc/12011,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001318,https://purl.humanatlas.io/vocab/hp
386,https://identifiers.org/hgnc/9414,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001318,https://purl.humanatlas.io/vocab/hp
387,https://identifiers.org/hgnc/6679,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001318,https://purl.humanatlas.io/vocab/hp
388,https://identifiers.org/hgnc/1390,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001318,https://purl.humanatlas.io/vocab/hp
389,https://identifiers.org/hgnc/11553,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001318,https://purl.humanatlas.io/vocab/hp
390,https://identifiers.org/hgnc/3126,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001318,https://purl.humanatlas.io/vocab/hp
391,https://identifiers.org/hgnc/130,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001318,https://purl.humanatlas.io/vocab/hp
392,https://identifiers.org/hgnc/11087,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001318,https://purl.humanatlas.io/vocab/hp
393,https://identifiers.org/hgnc/8804,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001318,https://purl.humanatlas.io/vocab/hp
394,https://identifiers.org/hgnc/17732,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001318,https://purl.humanatlas.io/vocab/hp
395,https://identifiers.org/hgnc/11220,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001318,https://purl.humanatlas.io/vocab/hp
396,https://identifiers.org/hgnc/2897,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001318,https://purl.humanatlas.io/vocab/hp
397,https://identifiers.org/hgnc/8778,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001318,https://purl.humanatlas.io/vocab/hp
398,https://identifiers.org/hgnc/7237,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001318,https://purl.humanatlas.io/vocab/hp
399,https://identifiers.org/hgnc/8748,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001318,https://purl.humanatlas.io/vocab/hp
400,https://identifiers.org/hgnc/9666,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000084,https://purl.humanatlas.io/vocab/hp
401,https://identifiers.org/hgnc/6923,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000084,https://purl.humanatlas.io/vocab/hp
402,https://identifiers.org/hgnc/2550,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000084,https://purl.humanatlas.io/vocab/hp
403,https://identifiers.org/hgnc/21030,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000084,https://purl.humanatlas.io/vocab/hp
404,https://identifiers.org/hgnc/13176,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000084,https://purl.humanatlas.io/vocab/hp
405,https://identifiers.org/hgnc/15605,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000084,https://purl.humanatlas.io/vocab/hp
406,https://identifiers.org/hgnc/25259,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000084,https://purl.humanatlas.io/vocab/hp
407,https://identifiers.org/hgnc/1585,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000084,https://purl.humanatlas.io/vocab/hp
408,https://identifiers.org/hgnc/13222,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000084,https://purl.humanatlas.io/vocab/hp
409,https://identifiers.org/hgnc/9403,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000084,https://purl.humanatlas.io/vocab/hp
410,https://identifiers.org/hgnc/8997,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000084,https://purl.humanatlas.io/vocab/hp
411,https://identifiers.org/hgnc/13872,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000084,https://purl.humanatlas.io/vocab/hp
412,https://identifiers.org/hgnc/4037,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000084,https://purl.humanatlas.io/vocab/hp
413,https://identifiers.org/hgnc/17422,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000084,https://purl.humanatlas.io/vocab/hp
414,https://identifiers.org/hgnc/4036,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000084,https://purl.humanatlas.io/vocab/hp
415,https://identifiers.org/hgnc/26124,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000084,https://purl.humanatlas.io/vocab/hp
416,https://identifiers.org/hgnc/1928,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000084,https://purl.humanatlas.io/vocab/hp
417,https://identifiers.org/hgnc/1677,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000084,https://purl.humanatlas.io/vocab/hp
418,https://identifiers.org/hgnc/21045,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000084,https://purl.humanatlas.io/vocab/hp
419,https://identifiers.org/hgnc/9395,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000084,https://purl.humanatlas.io/vocab/hp
420,https://identifiers.org/hgnc/3474,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001106,https://purl.humanatlas.io/vocab/hp
421,https://identifiers.org/hgnc/15917,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001106,https://purl.humanatlas.io/vocab/hp
422,https://identifiers.org/hgnc/3498,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001106,https://purl.humanatlas.io/vocab/hp
423,https://identifiers.org/hgnc/15460,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001106,https://purl.humanatlas.io/vocab/hp
424,https://identifiers.org/hgnc/29349,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001106,https://purl.humanatlas.io/vocab/hp
425,https://identifiers.org/hgnc/10910,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001106,https://purl.humanatlas.io/vocab/hp
426,https://identifiers.org/hgnc/14598,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001106,https://purl.humanatlas.io/vocab/hp
427,https://identifiers.org/hgnc/29173,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001106,https://purl.humanatlas.io/vocab/hp
428,https://identifiers.org/hgnc/1514,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001106,https://purl.humanatlas.io/vocab/hp
429,https://identifiers.org/hgnc/23219,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001106,https://purl.humanatlas.io/vocab/hp
430,https://identifiers.org/hgnc/12799,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001106,https://purl.humanatlas.io/vocab/hp
431,https://identifiers.org/hgnc/8774,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001106,https://purl.humanatlas.io/vocab/hp
432,https://identifiers.org/hgnc/3701,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001106,https://purl.humanatlas.io/vocab/hp
433,https://identifiers.org/hgnc/9016,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001106,https://purl.humanatlas.io/vocab/hp
434,https://identifiers.org/hgnc/3432,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001106,https://purl.humanatlas.io/vocab/hp
435,https://identifiers.org/hgnc/9026,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001106,https://purl.humanatlas.io/vocab/hp
436,https://identifiers.org/hgnc/1742,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001106,https://purl.humanatlas.io/vocab/hp
437,,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001106,https://purl.humanatlas.io/vocab/hp
438,https://identifiers.org/hgnc/21380,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001106,https://purl.humanatlas.io/vocab/hp
439,https://identifiers.org/hgnc/19125,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001106,https://purl.humanatlas.io/vocab/hp
440,https://identifiers.org/hgnc/8008,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002319,https://purl.humanatlas.io/vocab/hp
441,https://identifiers.org/hgnc/29394,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002319,https://purl.humanatlas.io/vocab/hp
442,https://identifiers.org/hgnc/29849,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002319,https://purl.humanatlas.io/vocab/hp
443,https://identifiers.org/hgnc/945,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002319,https://purl.humanatlas.io/vocab/hp
444,https://identifiers.org/hgnc/2897,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002319,https://purl.humanatlas.io/vocab/hp
445,https://identifiers.org/hgnc/4580,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002319,https://purl.humanatlas.io/vocab/hp
446,https://identifiers.org/hgnc/8010,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002319,https://purl.humanatlas.io/vocab/hp
447,https://identifiers.org/hgnc/25491,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002319,https://purl.humanatlas.io/vocab/hp
448,https://identifiers.org/hgnc/17302,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002319,https://purl.humanatlas.io/vocab/hp
449,https://identifiers.org/hgnc/13503,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002319,https://purl.humanatlas.io/vocab/hp
450,https://identifiers.org/hgnc/9393,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002319,https://purl.humanatlas.io/vocab/hp
451,https://identifiers.org/hgnc/19164,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002319,https://purl.humanatlas.io/vocab/hp
452,,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002319,https://purl.humanatlas.io/vocab/hp
453,https://identifiers.org/hgnc/25361,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002319,https://purl.humanatlas.io/vocab/hp
454,https://identifiers.org/hgnc/29144,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002319,https://purl.humanatlas.io/vocab/hp
455,https://identifiers.org/hgnc/14881,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002319,https://purl.humanatlas.io/vocab/hp
456,https://identifiers.org/hgnc/26829,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002319,https://purl.humanatlas.io/vocab/hp
457,https://identifiers.org/hgnc/13427,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002319,https://purl.humanatlas.io/vocab/hp
458,https://identifiers.org/hgnc/37190,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002319,https://purl.humanatlas.io/vocab/hp
459,https://identifiers.org/hgnc/4169,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002319,https://purl.humanatlas.io/vocab/hp
