,subject,predicate,object,source,gene_expr
154,https://identifiers.org/hgnc/6183,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000695,https://purl.humanatlas.io/vocab/hp,10.914606
155,https://identifiers.org/hgnc/2988,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000695,https://purl.humanatlas.io/vocab/hp,6.852654
156,https://identifiers.org/hgnc/25491,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000695,https://purl.humanatlas.io/vocab/hp,13.497203
157,https://identifiers.org/hgnc/3012,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000695,https://purl.humanatlas.io/vocab/hp,10.000236
158,https://identifiers.org/hgnc/2888,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000695,https://purl.humanatlas.io/vocab/hp,7.246504
159,https://identifiers.org/hgnc/21013,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000695,https://purl.humanatlas.io/vocab/hp,16.959751
160,https://identifiers.org/hgnc/1346,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000692,https://purl.humanatlas.io/vocab/hp,17.694018
161,https://identifiers.org/hgnc/1441,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000692,https://purl.humanatlas.io/vocab/hp,13.946089
162,https://identifiers.org/hgnc/7000,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000692,https://purl.humanatlas.io/vocab/hp,5.3709
163,https://identifiers.org/hgnc/13427,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000692,https://purl.humanatlas.io/vocab/hp,12.052554
164,https://identifiers.org/hgnc/2198,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000692,https://purl.humanatlas.io/vocab/hp,7.323373
165,https://identifiers.org/hgnc/6134,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000692,https://purl.humanatlas.io/vocab/hp,6.165156
166,https://identifiers.org/hgnc/13010,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000692,https://purl.humanatlas.io/vocab/hp,6.108318
167,https://identifiers.org/hgnc/8803,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000692,https://purl.humanatlas.io/vocab/hp,4.947432
168,https://identifiers.org/hgnc/2705,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000692,https://purl.humanatlas.io/vocab/hp,10.598956
169,https://identifiers.org/hgnc/14881,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000692,https://purl.humanatlas.io/vocab/hp,4.733699
170,https://identifiers.org/hgnc/29063,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000692,https://purl.humanatlas.io/vocab/hp,4.807094
171,https://identifiers.org/hgnc/15985,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000692,https://purl.humanatlas.io/vocab/hp,3.390659
172,https://identifiers.org/hgnc/1750,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000692,https://purl.humanatlas.io/vocab/hp,3.057026
173,https://identifiers.org/hgnc/3602,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000692,https://purl.humanatlas.io/vocab/hp,3.708025
174,None,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000692,https://purl.humanatlas.io/vocab/hp,
175,https://identifiers.org/hgnc/17068,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000692,https://purl.humanatlas.io/vocab/hp,5.797438
176,https://identifiers.org/hgnc/2201,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000692,https://purl.humanatlas.io/vocab/hp,5.963223
177,https://identifiers.org/hgnc/3126,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000692,https://purl.humanatlas.io/vocab/hp,5.238037
178,https://identifiers.org/hgnc/21063,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000692,https://purl.humanatlas.io/vocab/hp,3.303199
179,https://identifiers.org/hgnc/11087,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000692,https://purl.humanatlas.io/vocab/hp,5.68017
180,https://identifiers.org/hgnc/10910,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000909,https://purl.humanatlas.io/vocab/hp,40.67022
181,https://identifiers.org/hgnc/804,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000909,https://purl.humanatlas.io/vocab/hp,31.842924
182,None,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000909,https://purl.humanatlas.io/vocab/hp,
183,https://identifiers.org/hgnc/4026,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000909,https://purl.humanatlas.io/vocab/hp,28.123291
184,https://identifiers.org/hgnc/12559,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000909,https://purl.humanatlas.io/vocab/hp,55.893831
185,https://identifiers.org/hgnc/1645,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000909,https://purl.humanatlas.io/vocab/hp,10.561049
186,https://identifiers.org/hgnc/2026,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000909,https://purl.humanatlas.io/vocab/hp,5.387476
187,https://identifiers.org/hgnc/17084,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000909,https://purl.humanatlas.io/vocab/hp,27.148098
188,https://identifiers.org/hgnc/8630,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000909,https://purl.humanatlas.io/vocab/hp,12.523367
189,https://identifiers.org/hgnc/8051,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000909,https://purl.humanatlas.io/vocab/hp,5.713299
190,https://identifiers.org/hgnc/5033,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000909,https://purl.humanatlas.io/vocab/hp,10.169005
191,https://identifiers.org/hgnc/1357,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000909,https://purl.humanatlas.io/vocab/hp,3.804169
192,https://identifiers.org/hgnc/6817,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000909,https://purl.humanatlas.io/vocab/hp,6.095603
193,https://identifiers.org/hgnc/11033,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000909,https://purl.humanatlas.io/vocab/hp,5.72291
194,https://identifiers.org/hgnc/6383,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000909,https://purl.humanatlas.io/vocab/hp,5.449077
195,https://identifiers.org/hgnc/9286,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000909,https://purl.humanatlas.io/vocab/hp,2.639944
196,https://identifiers.org/hgnc/6541,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000909,https://purl.humanatlas.io/vocab/hp,6.049955
197,None,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000909,https://purl.humanatlas.io/vocab/hp,
198,https://identifiers.org/hgnc/379,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000909,https://purl.humanatlas.io/vocab/hp,9.732359
199,https://identifiers.org/hgnc/30506,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000909,https://purl.humanatlas.io/vocab/hp,3.749188
200,https://identifiers.org/hgnc/6342,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000097,https://purl.humanatlas.io/vocab/hp,15.912137
201,https://identifiers.org/hgnc/5988,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000097,https://purl.humanatlas.io/vocab/hp,10.991289
202,https://identifiers.org/hgnc/7316,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000097,https://purl.humanatlas.io/vocab/hp,15.250069
203,https://identifiers.org/hgnc/2298,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000097,https://purl.humanatlas.io/vocab/hp,7.458632
204,https://identifiers.org/hgnc/10935,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000097,https://purl.humanatlas.io/vocab/hp,7.444889
205,https://identifiers.org/hgnc/18041,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000097,https://purl.humanatlas.io/vocab/hp,7.031492
206,https://identifiers.org/hgnc/4171,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000097,https://purl.humanatlas.io/vocab/hp,9.111606
207,https://identifiers.org/hgnc/4855,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000097,https://purl.humanatlas.io/vocab/hp,11.415203
208,https://identifiers.org/hgnc/10977,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000097,https://purl.humanatlas.io/vocab/hp,14.091546
209,https://identifiers.org/hgnc/14120,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000097,https://purl.humanatlas.io/vocab/hp,9.702109
210,https://identifiers.org/hgnc/21030,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000097,https://purl.humanatlas.io/vocab/hp,4.757598
211,https://identifiers.org/hgnc/17890,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000097,https://purl.humanatlas.io/vocab/hp,4.34016
212,https://identifiers.org/hgnc/10875,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000097,https://purl.humanatlas.io/vocab/hp,5.52969
213,https://identifiers.org/hgnc/3823,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000097,https://purl.humanatlas.io/vocab/hp,10.432656
214,https://identifiers.org/hgnc/8533,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000097,https://purl.humanatlas.io/vocab/hp,4.585785
215,https://identifiers.org/hgnc/12019,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000097,https://purl.humanatlas.io/vocab/hp,10.730494
216,https://identifiers.org/hgnc/2550,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000097,https://purl.humanatlas.io/vocab/hp,6.330982
217,https://identifiers.org/hgnc/21035,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000097,https://purl.humanatlas.io/vocab/hp,6.807077
218,https://identifiers.org/hgnc/14434,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000097,https://purl.humanatlas.io/vocab/hp,3.093345
219,https://identifiers.org/hgnc/30765,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000097,https://purl.humanatlas.io/vocab/hp,5.851483
220,https://identifiers.org/hgnc/9666,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000576,https://purl.humanatlas.io/vocab/hp,9.513524
221,https://identifiers.org/hgnc/7600,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000576,https://purl.humanatlas.io/vocab/hp,7.191982
222,https://identifiers.org/hgnc/2545,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000576,https://purl.humanatlas.io/vocab/hp,7.65551
223,https://identifiers.org/hgnc/14881,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000576,https://purl.humanatlas.io/vocab/hp,12.306747
224,https://identifiers.org/hgnc/9395,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000576,https://purl.humanatlas.io/vocab/hp,7.120933
225,https://identifiers.org/hgnc/11917,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000576,https://purl.humanatlas.io/vocab/hp,6.985329
226,https://identifiers.org/hgnc/548,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000576,https://purl.humanatlas.io/vocab/hp,7.922483
227,https://identifiers.org/hgnc/13748,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000576,https://purl.humanatlas.io/vocab/hp,7.354222
228,https://identifiers.org/hgnc/11609,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000576,https://purl.humanatlas.io/vocab/hp,6.689997
229,https://identifiers.org/hgnc/3012,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000576,https://purl.humanatlas.io/vocab/hp,9.818778
230,https://identifiers.org/hgnc/9213,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000576,https://purl.humanatlas.io/vocab/hp,6.453578
231,https://identifiers.org/hgnc/2988,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000576,https://purl.humanatlas.io/vocab/hp,5.623539
232,https://identifiers.org/hgnc/15925,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000576,https://purl.humanatlas.io/vocab/hp,5.016225
233,https://identifiers.org/hgnc/19191,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000576,https://purl.humanatlas.io/vocab/hp,5.792625
234,https://identifiers.org/hgnc/6735,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000576,https://purl.humanatlas.io/vocab/hp,9.444409
235,https://identifiers.org/hgnc/1968,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000576,https://purl.humanatlas.io/vocab/hp,7.676834
236,https://identifiers.org/hgnc/4036,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000576,https://purl.humanatlas.io/vocab/hp,5.718985
237,https://identifiers.org/hgnc/4840,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000576,https://purl.humanatlas.io/vocab/hp,4.266088
238,https://identifiers.org/hgnc/18304,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000576,https://purl.humanatlas.io/vocab/hp,5.5323
239,https://identifiers.org/hgnc/6923,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000576,https://purl.humanatlas.io/vocab/hp,8.715047
240,https://identifiers.org/hgnc/1928,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000113,https://purl.humanatlas.io/vocab/hp,15.857817
241,https://identifiers.org/hgnc/23405,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000113,https://purl.humanatlas.io/vocab/hp,25.353959
242,https://identifiers.org/hgnc/21013,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000113,https://purl.humanatlas.io/vocab/hp,32.006002
243,https://identifiers.org/hgnc/7067,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000113,https://purl.humanatlas.io/vocab/hp,8.651449
244,https://identifiers.org/hgnc/19341,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000113,https://purl.humanatlas.io/vocab/hp,10.921939
245,https://identifiers.org/hgnc/25216,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000113,https://purl.humanatlas.io/vocab/hp,9.239409
246,https://identifiers.org/hgnc/6993,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000113,https://purl.humanatlas.io/vocab/hp,12.110601
247,https://identifiers.org/hgnc/6923,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000113,https://purl.humanatlas.io/vocab/hp,17.984556
248,https://identifiers.org/hgnc/16286,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000113,https://purl.humanatlas.io/vocab/hp,16.829603
249,https://identifiers.org/hgnc/25259,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000113,https://purl.humanatlas.io/vocab/hp,9.274939
250,https://identifiers.org/hgnc/21030,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000113,https://purl.humanatlas.io/vocab/hp,10.297903
251,https://identifiers.org/hgnc/1224,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000113,https://purl.humanatlas.io/vocab/hp,15.330733
252,https://identifiers.org/hgnc/1309,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000113,https://purl.humanatlas.io/vocab/hp,11.334855
253,https://identifiers.org/hgnc/11068,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000113,https://purl.humanatlas.io/vocab/hp,24.063811
254,https://identifiers.org/hgnc/2888,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000113,https://purl.humanatlas.io/vocab/hp,8.587033
255,https://identifiers.org/hgnc/17422,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000113,https://purl.humanatlas.io/vocab/hp,14.232519
256,https://identifiers.org/hgnc/3012,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000113,https://purl.humanatlas.io/vocab/hp,14.687282
257,https://identifiers.org/hgnc/3823,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000113,https://purl.humanatlas.io/vocab/hp,13.205779
258,https://identifiers.org/hgnc/19191,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000113,https://purl.humanatlas.io/vocab/hp,9.836821
259,https://identifiers.org/hgnc/3495,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000113,https://purl.humanatlas.io/vocab/hp,11.650959
260,https://identifiers.org/hgnc/914,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000775,https://purl.humanatlas.io/vocab/hp,38.652737
261,https://identifiers.org/hgnc/2439,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000775,https://purl.humanatlas.io/vocab/hp,14.300804
262,https://identifiers.org/hgnc/3620,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000775,https://purl.humanatlas.io/vocab/hp,12.60514
263,https://identifiers.org/hgnc/5413,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000775,https://purl.humanatlas.io/vocab/hp,19.415243
264,https://identifiers.org/hgnc/13872,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000775,https://purl.humanatlas.io/vocab/hp,17.59532
265,https://identifiers.org/hgnc/9666,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000775,https://purl.humanatlas.io/vocab/hp,13.104297
266,https://identifiers.org/hgnc/6735,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000775,https://purl.humanatlas.io/vocab/hp,12.588773
267,https://identifiers.org/hgnc/17073,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000775,https://purl.humanatlas.io/vocab/hp,15.850273
268,https://identifiers.org/hgnc/7183,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000775,https://purl.humanatlas.io/vocab/hp,10.517496
269,https://identifiers.org/hgnc/29090,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000775,https://purl.humanatlas.io/vocab/hp,14.306248
270,https://identifiers.org/hgnc/11185,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000775,https://purl.humanatlas.io/vocab/hp,12.079677
271,https://identifiers.org/hgnc/2545,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000775,https://purl.humanatlas.io/vocab/hp,6.079885
272,https://identifiers.org/hgnc/30092,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000775,https://purl.humanatlas.io/vocab/hp,25.108262
273,https://identifiers.org/hgnc/30580,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000775,https://purl.humanatlas.io/vocab/hp,12.636124
274,https://identifiers.org/hgnc/16841,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000775,https://purl.humanatlas.io/vocab/hp,11.462456
275,https://identifiers.org/hgnc/21030,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000775,https://purl.humanatlas.io/vocab/hp,12.283482
276,https://identifiers.org/hgnc/25216,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000775,https://purl.humanatlas.io/vocab/hp,8.883517
277,https://identifiers.org/hgnc/6761,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000775,https://purl.humanatlas.io/vocab/hp,6.370238
278,https://identifiers.org/hgnc/7600,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000775,https://purl.humanatlas.io/vocab/hp,8.884405
279,https://identifiers.org/hgnc/4036,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000775,https://purl.humanatlas.io/vocab/hp,6.895165
280,https://identifiers.org/hgnc/10372,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000597,https://purl.humanatlas.io/vocab/hp,100.713015
281,https://identifiers.org/hgnc/10303,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000597,https://purl.humanatlas.io/vocab/hp,74.453385
282,https://identifiers.org/hgnc/10496,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000597,https://purl.humanatlas.io/vocab/hp,82.356113
283,https://identifiers.org/hgnc/10401,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000597,https://purl.humanatlas.io/vocab/hp,59.410725
284,https://identifiers.org/hgnc/11244,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000597,https://purl.humanatlas.io/vocab/hp,41.748238
285,https://identifiers.org/hgnc/18349,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000597,https://purl.humanatlas.io/vocab/hp,37.336414
286,https://identifiers.org/hgnc/6436,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000597,https://purl.humanatlas.io/vocab/hp,36.736279
287,https://identifiers.org/hgnc/10330,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000597,https://purl.humanatlas.io/vocab/hp,35.794384
288,https://identifiers.org/hgnc/10301,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000597,https://purl.humanatlas.io/vocab/hp,39.961676
289,https://identifiers.org/hgnc/10411,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000597,https://purl.humanatlas.io/vocab/hp,36.949696
290,https://identifiers.org/hgnc/10404,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000597,https://purl.humanatlas.io/vocab/hp,39.330397
291,https://identifiers.org/hgnc/10387,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000597,https://purl.humanatlas.io/vocab/hp,35.679318
292,https://identifiers.org/hgnc/10417,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000597,https://purl.humanatlas.io/vocab/hp,36.069082
293,https://identifiers.org/hgnc/10332,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000597,https://purl.humanatlas.io/vocab/hp,42.404824
294,https://identifiers.org/hgnc/10402,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000597,https://purl.humanatlas.io/vocab/hp,31.358609
295,https://identifiers.org/hgnc/10310,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000597,https://purl.humanatlas.io/vocab/hp,30.462554
296,https://identifiers.org/hgnc/10364,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000597,https://purl.humanatlas.io/vocab/hp,34.567047
297,https://identifiers.org/hgnc/10298,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000597,https://purl.humanatlas.io/vocab/hp,38.169201
298,https://identifiers.org/hgnc/10424,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000597,https://purl.humanatlas.io/vocab/hp,33.403853
299,https://identifiers.org/hgnc/10333,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000597,https://purl.humanatlas.io/vocab/hp,32.333059
300,https://identifiers.org/hgnc/15472,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000452,https://purl.humanatlas.io/vocab/hp,17.497338
301,https://identifiers.org/hgnc/25491,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000452,https://purl.humanatlas.io/vocab/hp,13.56044
302,https://identifiers.org/hgnc/50753,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000452,https://purl.humanatlas.io/vocab/hp,8.496114
303,https://identifiers.org/hgnc/18222,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000452,https://purl.humanatlas.io/vocab/hp,17.911592
304,https://identifiers.org/hgnc/17089,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000452,https://purl.humanatlas.io/vocab/hp,17.343649
305,https://identifiers.org/hgnc/16700,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000452,https://purl.humanatlas.io/vocab/hp,3.898046
306,https://identifiers.org/hgnc/16395,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000452,https://purl.humanatlas.io/vocab/hp,5.516974
