,subject,predicate,object,source,gene_expr
307,https://identifiers.org/hgnc/18141,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000452,https://purl.humanatlas.io/vocab/hp,8.905026
308,https://identifiers.org/hgnc/29944,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000452,https://purl.humanatlas.io/vocab/hp,3.445445
309,https://identifiers.org/hgnc/11087,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000452,https://purl.humanatlas.io/vocab/hp,6.493135
310,https://identifiers.org/hgnc/1049,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000452,https://purl.humanatlas.io/vocab/hp,5.881029
311,https://identifiers.org/hgnc/7999,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000452,https://purl.humanatlas.io/vocab/hp,7.120196
312,https://identifiers.org/hgnc/18866,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000452,https://purl.humanatlas.io/vocab/hp,3.027686
313,https://identifiers.org/hgnc/6286,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000452,https://purl.humanatlas.io/vocab/hp,3.758234
314,https://identifiers.org/hgnc/13010,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000452,https://purl.humanatlas.io/vocab/hp,4.761311
315,https://identifiers.org/hgnc/29075,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000452,https://purl.humanatlas.io/vocab/hp,2.945949
316,https://identifiers.org/hgnc/15679,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000452,https://purl.humanatlas.io/vocab/hp,3.7062
317,https://identifiers.org/hgnc/4883,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000452,https://purl.humanatlas.io/vocab/hp,4.153655
318,https://identifiers.org/hgnc/48724,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000452,https://purl.humanatlas.io/vocab/hp,2.058419
319,https://identifiers.org/hgnc/8774,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000452,https://purl.humanatlas.io/vocab/hp,12.368373
320,https://identifiers.org/hgnc/16712,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000786,https://purl.humanatlas.io/vocab/hp,19.258604
321,https://identifiers.org/hgnc/24670,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000786,https://purl.humanatlas.io/vocab/hp,22.339271
322,https://identifiers.org/hgnc/28338,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000786,https://purl.humanatlas.io/vocab/hp,10.302175
323,https://identifiers.org/hgnc/18650,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000786,https://purl.humanatlas.io/vocab/hp,8.740957
324,https://identifiers.org/hgnc/21073,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000786,https://purl.humanatlas.io/vocab/hp,11.055054
325,https://identifiers.org/hgnc/22962,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000786,https://purl.humanatlas.io/vocab/hp,11.866533
326,https://identifiers.org/hgnc/20296,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000786,https://purl.humanatlas.io/vocab/hp,10.177702
327,https://identifiers.org/hgnc/4019,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000786,https://purl.humanatlas.io/vocab/hp,8.889572
328,https://identifiers.org/hgnc/43910,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000786,https://purl.humanatlas.io/vocab/hp,11.622033
329,https://identifiers.org/hgnc/18713,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000786,https://purl.humanatlas.io/vocab/hp,13.739971
330,https://identifiers.org/hgnc/12005,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000786,https://purl.humanatlas.io/vocab/hp,7.203622
331,https://identifiers.org/hgnc/29108,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000786,https://purl.humanatlas.io/vocab/hp,6.971334
332,https://identifiers.org/hgnc/29114,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000786,https://purl.humanatlas.io/vocab/hp,12.271801
333,https://identifiers.org/hgnc/4410,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000786,https://purl.humanatlas.io/vocab/hp,8.068948
334,https://identifiers.org/hgnc/7598,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000786,https://purl.humanatlas.io/vocab/hp,7.521729
335,https://identifiers.org/hgnc/1928,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000786,https://purl.humanatlas.io/vocab/hp,6.696004
336,https://identifiers.org/hgnc/12799,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000786,https://purl.humanatlas.io/vocab/hp,17.989818
337,https://identifiers.org/hgnc/7670,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000786,https://purl.humanatlas.io/vocab/hp,8.57876
338,https://identifiers.org/hgnc/20256,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000786,https://purl.humanatlas.io/vocab/hp,6.264284
339,https://identifiers.org/hgnc/9903,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000786,https://purl.humanatlas.io/vocab/hp,9.610128
340,https://identifiers.org/hgnc/9042,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000653,https://purl.humanatlas.io/vocab/hp,39.429572
341,https://identifiers.org/hgnc/9678,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000653,https://purl.humanatlas.io/vocab/hp,46.779736
342,https://identifiers.org/hgnc/7908,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000653,https://purl.humanatlas.io/vocab/hp,17.51614
343,https://identifiers.org/hgnc/17175,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000653,https://purl.humanatlas.io/vocab/hp,12.840583
344,https://identifiers.org/hgnc/7154,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000653,https://purl.humanatlas.io/vocab/hp,16.806572
345,https://identifiers.org/hgnc/13394,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000653,https://purl.humanatlas.io/vocab/hp,13.274338
346,https://identifiers.org/hgnc/18957,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000653,https://purl.humanatlas.io/vocab/hp,136.384712
347,https://identifiers.org/hgnc/13517,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000653,https://purl.humanatlas.io/vocab/hp,15.011993
348,https://identifiers.org/hgnc/9679,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000653,https://purl.humanatlas.io/vocab/hp,35.406186
349,https://identifiers.org/hgnc/16932,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000653,https://purl.humanatlas.io/vocab/hp,17.706266
350,https://identifiers.org/hgnc/2204,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000653,https://purl.humanatlas.io/vocab/hp,13.198716
351,https://identifiers.org/hgnc/19343,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000653,https://purl.humanatlas.io/vocab/hp,31.633848
352,https://identifiers.org/hgnc/23319,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000653,https://purl.humanatlas.io/vocab/hp,13.830625
353,https://identifiers.org/hgnc/14446,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000653,https://purl.humanatlas.io/vocab/hp,18.646338
354,https://identifiers.org/hgnc/6111,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000653,https://purl.humanatlas.io/vocab/hp,9.774815
355,https://identifiers.org/hgnc/14074,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000653,https://purl.humanatlas.io/vocab/hp,7.474391
356,https://identifiers.org/hgnc/11774,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000653,https://purl.humanatlas.io/vocab/hp,9.852115
357,https://identifiers.org/hgnc/9171,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000653,https://purl.humanatlas.io/vocab/hp,31.392796
358,https://identifiers.org/hgnc/19311,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000653,https://purl.humanatlas.io/vocab/hp,15.379342
359,https://identifiers.org/hgnc/19846,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000653,https://purl.humanatlas.io/vocab/hp,7.702469
360,https://identifiers.org/hgnc/2548,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002306,https://purl.humanatlas.io/vocab/hp,23.576241
361,https://identifiers.org/hgnc/32017,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002306,https://purl.humanatlas.io/vocab/hp,22.79068
362,https://identifiers.org/hgnc/6694,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002306,https://purl.humanatlas.io/vocab/hp,20.164607
363,https://identifiers.org/hgnc/10929,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002306,https://purl.humanatlas.io/vocab/hp,8.085001
364,https://identifiers.org/hgnc/17224,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002306,https://purl.humanatlas.io/vocab/hp,13.549676
365,https://identifiers.org/hgnc/30931,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002306,https://purl.humanatlas.io/vocab/hp,20.077244
366,https://identifiers.org/hgnc/9609,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002306,https://purl.humanatlas.io/vocab/hp,16.583787
367,https://identifiers.org/hgnc/2557,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002306,https://purl.humanatlas.io/vocab/hp,9.746909
368,https://identifiers.org/hgnc/3701,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002306,https://purl.humanatlas.io/vocab/hp,15.6477
369,https://identifiers.org/hgnc/23405,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002306,https://purl.humanatlas.io/vocab/hp,12.768658
370,https://identifiers.org/hgnc/23520,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002306,https://purl.humanatlas.io/vocab/hp,8.048892
371,https://identifiers.org/hgnc/14430,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002306,https://purl.humanatlas.io/vocab/hp,8.084742
372,https://identifiers.org/hgnc/9016,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002306,https://purl.humanatlas.io/vocab/hp,23.014551
373,https://identifiers.org/hgnc/17992,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002306,https://purl.humanatlas.io/vocab/hp,8.593418
374,https://identifiers.org/hgnc/14291,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002306,https://purl.humanatlas.io/vocab/hp,7.440221
375,https://identifiers.org/hgnc/30988,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002306,https://purl.humanatlas.io/vocab/hp,7.18221
376,https://identifiers.org/hgnc/30542,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002306,https://purl.humanatlas.io/vocab/hp,10.973283
377,https://identifiers.org/hgnc/26677,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002306,https://purl.humanatlas.io/vocab/hp,5.24548
378,https://identifiers.org/hgnc/9668,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002306,https://purl.humanatlas.io/vocab/hp,5.837485
379,https://identifiers.org/hgnc/16051,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002306,https://purl.humanatlas.io/vocab/hp,11.962546
380,https://identifiers.org/hgnc/7569,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001318,https://purl.humanatlas.io/vocab/hp,26.396547
381,https://identifiers.org/hgnc/1441,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001318,https://purl.humanatlas.io/vocab/hp,15.29198
382,None,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001318,https://purl.humanatlas.io/vocab/hp,
383,https://identifiers.org/hgnc/3754,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001318,https://purl.humanatlas.io/vocab/hp,15.637002
384,https://identifiers.org/hgnc/12010,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001318,https://purl.humanatlas.io/vocab/hp,18.085929
385,https://identifiers.org/hgnc/12011,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001318,https://purl.humanatlas.io/vocab/hp,15.20095
386,https://identifiers.org/hgnc/9414,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001318,https://purl.humanatlas.io/vocab/hp,17.43865
387,https://identifiers.org/hgnc/6679,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001318,https://purl.humanatlas.io/vocab/hp,14.058351
388,https://identifiers.org/hgnc/1390,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001318,https://purl.humanatlas.io/vocab/hp,12.652874
389,https://identifiers.org/hgnc/11553,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001318,https://purl.humanatlas.io/vocab/hp,12.994378
390,https://identifiers.org/hgnc/3126,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001318,https://purl.humanatlas.io/vocab/hp,8.060496
391,https://identifiers.org/hgnc/130,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001318,https://purl.humanatlas.io/vocab/hp,7.560217
392,https://identifiers.org/hgnc/11087,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001318,https://purl.humanatlas.io/vocab/hp,10.651186
393,https://identifiers.org/hgnc/8804,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001318,https://purl.humanatlas.io/vocab/hp,5.263263
394,https://identifiers.org/hgnc/17732,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001318,https://purl.humanatlas.io/vocab/hp,6.373165
395,https://identifiers.org/hgnc/11220,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001318,https://purl.humanatlas.io/vocab/hp,6.845049
396,https://identifiers.org/hgnc/2897,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001318,https://purl.humanatlas.io/vocab/hp,8.699148
397,https://identifiers.org/hgnc/8778,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001318,https://purl.humanatlas.io/vocab/hp,5.362276
398,https://identifiers.org/hgnc/7237,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001318,https://purl.humanatlas.io/vocab/hp,2.20307
399,https://identifiers.org/hgnc/8748,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001318,https://purl.humanatlas.io/vocab/hp,8.202367
400,https://identifiers.org/hgnc/9666,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000084,https://purl.humanatlas.io/vocab/hp,11.773979
401,https://identifiers.org/hgnc/6923,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000084,https://purl.humanatlas.io/vocab/hp,15.869424
402,https://identifiers.org/hgnc/2550,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000084,https://purl.humanatlas.io/vocab/hp,12.305445
403,https://identifiers.org/hgnc/21030,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000084,https://purl.humanatlas.io/vocab/hp,12.484045
404,https://identifiers.org/hgnc/13176,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000084,https://purl.humanatlas.io/vocab/hp,7.813863
405,https://identifiers.org/hgnc/15605,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000084,https://purl.humanatlas.io/vocab/hp,10.203514
406,https://identifiers.org/hgnc/25259,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000084,https://purl.humanatlas.io/vocab/hp,8.020461
407,https://identifiers.org/hgnc/1585,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000084,https://purl.humanatlas.io/vocab/hp,11.084089
408,https://identifiers.org/hgnc/13222,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000084,https://purl.humanatlas.io/vocab/hp,7.85483
409,https://identifiers.org/hgnc/9403,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000084,https://purl.humanatlas.io/vocab/hp,8.193441
410,https://identifiers.org/hgnc/8997,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000084,https://purl.humanatlas.io/vocab/hp,8.613873
411,https://identifiers.org/hgnc/13872,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000084,https://purl.humanatlas.io/vocab/hp,7.52149
412,https://identifiers.org/hgnc/4037,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000084,https://purl.humanatlas.io/vocab/hp,7.821055
413,https://identifiers.org/hgnc/17422,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000084,https://purl.humanatlas.io/vocab/hp,8.065964
414,https://identifiers.org/hgnc/4036,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000084,https://purl.humanatlas.io/vocab/hp,6.229406
415,https://identifiers.org/hgnc/26124,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000084,https://purl.humanatlas.io/vocab/hp,8.463345
416,https://identifiers.org/hgnc/1928,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000084,https://purl.humanatlas.io/vocab/hp,7.744508
417,https://identifiers.org/hgnc/1677,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000084,https://purl.humanatlas.io/vocab/hp,6.311495
418,https://identifiers.org/hgnc/21045,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000084,https://purl.humanatlas.io/vocab/hp,9.041192
419,https://identifiers.org/hgnc/9395,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000084,https://purl.humanatlas.io/vocab/hp,4.766624
420,https://identifiers.org/hgnc/3474,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001106,https://purl.humanatlas.io/vocab/hp,55.77599
421,https://identifiers.org/hgnc/15917,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001106,https://purl.humanatlas.io/vocab/hp,24.219121
422,https://identifiers.org/hgnc/3498,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001106,https://purl.humanatlas.io/vocab/hp,38.336231
423,https://identifiers.org/hgnc/15460,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001106,https://purl.humanatlas.io/vocab/hp,13.221098
424,https://identifiers.org/hgnc/29349,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001106,https://purl.humanatlas.io/vocab/hp,29.085249
425,https://identifiers.org/hgnc/10910,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001106,https://purl.humanatlas.io/vocab/hp,55.277914
426,https://identifiers.org/hgnc/14598,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001106,https://purl.humanatlas.io/vocab/hp,17.61441
427,https://identifiers.org/hgnc/29173,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001106,https://purl.humanatlas.io/vocab/hp,21.359134
428,https://identifiers.org/hgnc/1514,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001106,https://purl.humanatlas.io/vocab/hp,10.647362
429,https://identifiers.org/hgnc/23219,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001106,https://purl.humanatlas.io/vocab/hp,11.877567
430,https://identifiers.org/hgnc/12799,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001106,https://purl.humanatlas.io/vocab/hp,19.41592
431,https://identifiers.org/hgnc/8774,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001106,https://purl.humanatlas.io/vocab/hp,16.751132
432,https://identifiers.org/hgnc/3701,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001106,https://purl.humanatlas.io/vocab/hp,17.471222
433,https://identifiers.org/hgnc/9016,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001106,https://purl.humanatlas.io/vocab/hp,24.505859
434,https://identifiers.org/hgnc/3432,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001106,https://purl.humanatlas.io/vocab/hp,57.068776
435,https://identifiers.org/hgnc/9026,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001106,https://purl.humanatlas.io/vocab/hp,13.24891
436,https://identifiers.org/hgnc/1742,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001106,https://purl.humanatlas.io/vocab/hp,11.068352
437,None,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001106,https://purl.humanatlas.io/vocab/hp,
438,https://identifiers.org/hgnc/21380,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001106,https://purl.humanatlas.io/vocab/hp,14.547732
439,https://identifiers.org/hgnc/19125,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001106,https://purl.humanatlas.io/vocab/hp,9.899938
440,https://identifiers.org/hgnc/8008,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002319,https://purl.humanatlas.io/vocab/hp,102.015505
441,https://identifiers.org/hgnc/29394,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002319,https://purl.humanatlas.io/vocab/hp,43.167832
442,https://identifiers.org/hgnc/29849,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002319,https://purl.humanatlas.io/vocab/hp,21.28124
443,https://identifiers.org/hgnc/945,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002319,https://purl.humanatlas.io/vocab/hp,34.069735
444,https://identifiers.org/hgnc/2897,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002319,https://purl.humanatlas.io/vocab/hp,13.650508
445,https://identifiers.org/hgnc/4580,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002319,https://purl.humanatlas.io/vocab/hp,23.568952
446,https://identifiers.org/hgnc/8010,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002319,https://purl.humanatlas.io/vocab/hp,30.635403
447,https://identifiers.org/hgnc/25491,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002319,https://purl.humanatlas.io/vocab/hp,21.54324
448,https://identifiers.org/hgnc/17302,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002319,https://purl.humanatlas.io/vocab/hp,17.705221
449,https://identifiers.org/hgnc/13503,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002319,https://purl.humanatlas.io/vocab/hp,29.802386
450,https://identifiers.org/hgnc/9393,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002319,https://purl.humanatlas.io/vocab/hp,12.597931
451,https://identifiers.org/hgnc/19164,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002319,https://purl.humanatlas.io/vocab/hp,17.195186
452,None,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002319,https://purl.humanatlas.io/vocab/hp,
453,https://identifiers.org/hgnc/25361,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002319,https://purl.humanatlas.io/vocab/hp,13.256547
454,https://identifiers.org/hgnc/29144,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002319,https://purl.humanatlas.io/vocab/hp,13.324902
455,https://identifiers.org/hgnc/14881,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002319,https://purl.humanatlas.io/vocab/hp,11.341439
456,https://identifiers.org/hgnc/26829,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002319,https://purl.humanatlas.io/vocab/hp,11.934528
457,https://identifiers.org/hgnc/13427,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002319,https://purl.humanatlas.io/vocab/hp,21.441635
458,https://identifiers.org/hgnc/37190,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002319,https://purl.humanatlas.io/vocab/hp,17.472756
459,https://identifiers.org/hgnc/4169,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0002319,https://purl.humanatlas.io/vocab/hp,7.072182
